,timestamp,open,high,low,close,volume
0,1600245900000,6.139,6.139,6.138,6.138,100.69
1,1600246200000,6.138,6.138,6.138,6.138,5.875
2,1600246500000,6.139,6.158,6.086,6.116,578.416
3,1600246800000,6.116,6.116,6.116,6.116,0.0
4,1600247100000,6.116,6.116,6.116,6.116,0.0
5,1600247400000,6.122,6.122,6.118,6.118,17.905
6,1600247700000,6.118,6.118,6.118,6.118,0.0
7,1600248000000,6.157,6.157,6.121,6.133,28.652
8,1600248300000,6.133,6.133,6.133,6.133,0.0
9,1600248600000,6.12,6.134,6.116,6.134,33.116
10,1600248900000,6.134,6.134,6.134,6.134,0.0
11,1600249200000,6.116,6.138,6.099,6.105,144.736
12,1600249500000,6.105,6.105,6.105,6.105,0.0
13,1600249800000,6.105,6.105,6.105,6.105,0.0
14,1600250100000,6.102,6.102,6.101,6.101,105.344
15,1600250400000,6.101,6.101,6.101,6.101,0.0
16,1600250700000,6.101,6.101,6.101,6.101,0.0
17,1600251000000,6.132,6.133,6.132,6.133,43.0
18,1600251300000,6.133,6.133,6.133,6.133,0.0
19,1600251600000,6.133,6.133,6.133,6.133,0.0
20,1600251900000,6.112,6.112,6.101,6.101,48.016
21,1600252200000,6.088,6.088,6.088,6.088,1.819
22,1600252500000,6.088,6.088,6.088,6.088,0.0
23,1600252800000,6.088,6.088,6.088,6.088,0.0
24,1600253100000,6.088,6.088,6.088,6.088,0.0
25,1600253400000,6.084,6.084,6.084,6.084,15.444
26,1600253700000,6.084,6.084,6.084,6.084,76.12
27,1600254000000,6.099,6.15,6.099,6.148,184.322
28,1600254300000,6.148,6.148,6.148,6.148,0.0
29,1600254600000,6.148,6.148,6.148,6.148,0.0
30,1600254900000,6.148,6.148,6.148,6.148,0.0
31,1600255200000,6.148,6.148,6.148,6.148,8.423
32,1600255500000,6.155,6.155,6.106,6.106,8.949
33,1600255800000,6.106,6.106,6.106,6.106,0.0
34,1600256100000,6.106,6.106,6.106,6.106,0.0
35,1600256400000,6.105,6.106,6.101,6.106,66.39
36,1600256700000,6.106,6.106,6.106,6.106,0.0
37,1600257000000,6.106,6.106,6.106,6.106,0.0
38,1600257300000,6.106,6.106,6.106,6.106,0.0
39,1600257600000,6.141,6.2,6.141,6.157,380.272
40,1600257900000,6.163,6.163,6.163,6.163,2.161
41,1600258200000,6.163,6.163,6.163,6.163,0.0
42,1600258500000,6.207,6.295,6.206,6.295,195.193
43,1600258800000,6.295,6.296,6.259,6.296,48.213
44,1600259100000,6.296,6.296,6.295,6.295,375.577
45,1600259400000,6.296,6.296,6.227,6.296,377.307
46,1600259700000,6.289,6.296,6.289,6.295,145.5
47,1600260000000,6.26,6.295,6.186,6.287,1370.402
48,1600260300000,6.278,6.278,6.173,6.234,1187.627
49,1600260600000,6.234,6.234,6.212,6.215,97.453
50,1600260900000,6.215,6.215,6.215,6.215,0.0
51,1600261200000,6.215,6.215,6.215,6.215,0.0
52,1600261500000,6.22,6.244,6.22,6.244,615.416
53,1600261800000,6.19,6.246,6.19,6.246,54.501
54,1600262100000,6.246,6.247,6.246,6.246,98.047
55,1600262400000,6.222,6.223,6.222,6.223,40.2
56,1600262700000,6.223,6.223,6.223,6.223,0.0
57,1600263000000,6.223,6.223,6.223,6.223,0.0
58,1600263300000,6.258,6.258,6.223,6.237,153.53
59,1600263600000,6.237,6.237,6.237,6.237,0.0
60,1600263900000,6.223,6.259,6.223,6.224,19.383
61,1600264200000,6.255,6.255,6.255,6.255,1.627
62,1600264500000,6.252,6.255,6.252,6.255,86.106
63,1600264800000,6.255,6.261,6.255,6.261,103.895
64,1600265100000,6.23,6.23,6.23,6.23,2.161
65,1600265400000,6.231,6.231,6.229,6.229,19.02
66,1600265700000,6.229,6.229,6.229,6.229,0.0
67,1600266000000,6.229,6.229,6.227,6.227,34.438
68,1600266300000,6.26,6.26,6.223,6.223,6.589
69,1600266600000,6.256,6.256,6.256,6.256,13.612
70,1600266900000,6.242,6.242,6.223,6.223,14.173
71,1600267200000,6.223,6.223,6.223,6.223,3.376
