,timestamp,open,high,low,close,volume
0,1600198500000,2.7043,2.7078,2.7043,2.7048,14893.67
1,1600198800000,2.7041,2.7047,2.7011,2.7033,10337.35
2,1600199100000,2.7024,2.7039,2.7011,2.7032,14891.48
3,1600199400000,2.7033,2.7054,2.7014,2.7025,16959.79
4,1600199700000,2.7026,2.7044,2.7026,2.7038,11485.33
5,1600200000000,2.7043,2.7101,2.7042,2.7054,41527.74
6,1600200300000,2.705,2.7059,2.7023,2.7047,18013.17
7,1600200600000,2.706,2.7151,2.7056,2.713,45739.59
8,1600200900000,2.7124,2.7239,2.7121,2.7178,68836.75
9,1600201200000,2.7186,2.7188,2.7131,2.7141,25147.7
10,1600201500000,2.715,2.7159,2.7115,2.7115,15716.46
11,1600201800000,2.7117,2.7143,2.7105,2.713,13416.27
12,1600202100000,2.7135,2.7142,2.7091,2.7093,37441.69
13,1600202400000,2.7093,2.713,2.7077,2.7079,11463.68
14,1600202700000,2.7077,2.712,2.7074,2.7111,19836.14
15,1600203000000,2.7111,2.7165,2.7107,2.7163,9852.17
16,1600203300000,2.7162,2.7162,2.7126,2.7141,6760.73
17,1600203600000,2.7138,2.7143,2.7116,2.7117,17779.62
18,1600203900000,2.711,2.711,2.7079,2.7105,13262.25
19,1600204200000,2.7105,2.7106,2.7085,2.7102,20210.3
20,1600204500000,2.7102,2.7159,2.7101,2.7152,30762.0
21,1600204800000,2.7152,2.7161,2.7066,2.7075,16780.46
22,1600205100000,2.7066,2.7066,2.7008,2.7012,16528.1
23,1600205400000,2.7012,2.7047,2.7008,2.7047,4618.76
24,1600205700000,2.7047,2.7174,2.7047,2.7171,12336.95
25,1600206000000,2.7177,2.7237,2.7177,2.723,18734.58
26,1600206300000,2.7228,2.7248,2.7228,2.7232,1840.04
27,1600206600000,2.722,2.7283,2.7178,2.7178,57452.47
28,1600206900000,2.7188,2.7219,2.7187,2.7189,25712.54
29,1600207200000,2.7188,2.7204,2.7155,2.72,18502.19
30,1600207500000,2.72,2.72,2.7143,2.7143,3515.71
31,1600207800000,2.7152,2.7179,2.7113,2.7176,25103.75
32,1600208100000,2.7176,2.7212,2.7166,2.7179,18570.9
33,1600208400000,2.7173,2.72,2.7157,2.7168,16505.51
34,1600208700000,2.7164,2.7225,2.7161,2.722,15164.67
35,1600209000000,2.7218,2.7218,2.7122,2.7182,58197.91
36,1600209300000,2.7176,2.7202,2.7175,2.7193,13699.47
37,1600209600000,2.719,2.719,2.7127,2.716,11509.26
38,1600209900000,2.716,2.7164,2.7126,2.713,14941.98
39,1600210200000,2.7126,2.7154,2.7085,2.7128,25611.99
40,1600210500000,2.7128,2.7132,2.7011,2.7107,58365.62
41,1600210800000,2.7114,2.7121,2.7001,2.7017,24455.88
42,1600211100000,2.702,2.7067,2.6991,2.6998,30819.01
43,1600211400000,2.6998,2.7035,2.6994,2.7033,27335.78
44,1600211700000,2.7033,2.7034,2.6989,2.7011,22813.74
45,1600212000000,2.7016,2.7039,2.6976,2.7033,27271.94
46,1600212300000,2.7034,2.7044,2.699,2.7024,10022.7
47,1600212600000,2.702,2.7056,2.7003,2.7043,4488.82
48,1600212900000,2.7046,2.7087,2.704,2.704,13642.09
49,1600213200000,2.7038,2.7038,2.6993,2.7,9911.53
50,1600213500000,2.7005,2.7075,2.7001,2.7054,17765.7
51,1600213800000,2.7054,2.7067,2.7039,2.7043,9450.62
52,1600214100000,2.7042,2.7056,2.7021,2.7034,20967.57
53,1600214400000,2.7036,2.7059,2.6926,2.6939,57198.75
54,1600214700000,2.6935,2.694,2.6786,2.6847,115813.03
55,1600215000000,2.6847,2.6891,2.6797,2.685,34108.78
56,1600215300000,2.685,2.6851,2.679,2.68,21076.33
57,1600215600000,2.68,2.6894,2.6795,2.6848,32028.22
58,1600215900000,2.6835,2.6835,2.5771,2.6238,1224980.18
59,1600216200000,2.6243,2.6427,2.5835,2.6128,524324.75
60,1600216500000,2.6129,2.6347,2.6086,2.6343,152451.07
61,1600216800000,2.6332,2.635,2.62,2.6347,86017.44
62,1600217100000,2.6348,2.6348,2.6191,2.6258,54393.29
63,1600217400000,2.6252,2.6318,2.6236,2.627,53266.58
64,1600217700000,2.6263,2.6264,2.6048,2.6155,252364.47
65,1600218000000,2.6155,2.6332,2.6097,2.6287,85656.94
66,1600218300000,2.6288,2.6341,2.621,2.629,29128.5
67,1600218600000,2.629,2.6354,2.6264,2.6321,36596.63
68,1600218900000,2.6316,2.6319,2.6267,2.6284,39113.27
69,1600219200000,2.6288,2.6288,2.623,2.6255,11611.85
70,1600219500000,2.6254,2.63,2.6221,2.6244,29254.57
71,1600219800000,2.6242,2.6323,2.622,2.6282,58505.17
72,1600220100000,2.6281,2.632,2.6205,2.6225,66059.81
73,1600220400000,2.6226,2.6263,2.6192,2.6241,28100.73
74,1600220700000,2.6242,2.6361,2.6209,2.6311,42832.29
75,1600221000000,2.6317,2.6339,2.6272,2.6325,26353.95
76,1600221300000,2.6325,2.6333,2.6295,2.6333,20748.29
77,1600221600000,2.6336,2.6342,2.6257,2.6288,30856.15
78,1600221900000,2.6284,2.6288,2.6206,2.6287,32897.35
79,1600222200000,2.629,2.6317,2.6235,2.6277,25876.89
80,1600222500000,2.6273,2.6276,2.6236,2.6262,12923.83
81,1600222800000,2.6262,2.6262,2.6211,2.6219,22340.75
82,1600223100000,2.622,2.63,2.622,2.6298,23224.24
83,1600223400000,2.6298,2.6299,2.6264,2.6265,18814.98
84,1600223700000,2.6264,2.6274,2.6218,2.6222,31801.31
85,1600224000000,2.6223,2.6262,2.6218,2.6258,16517.06
86,1600224300000,2.6259,2.6295,2.6249,2.6279,15027.67
87,1600224600000,2.6279,2.6279,2.6132,2.6177,148740.86
88,1600224900000,2.6185,2.6291,2.6185,2.6272,34207.34
89,1600225200000,2.6272,2.6289,2.6233,2.6236,21945.76
90,1600225500000,2.6244,2.6265,2.6233,2.6243,8911.51
91,1600225800000,2.6238,2.6238,2.6197,2.6202,27341.81
92,1600226100000,2.6193,2.6286,2.6176,2.6236,68003.69
93,1600226400000,2.6229,2.6267,2.6209,2.6267,23331.9
94,1600226700000,2.6263,2.6307,2.6262,2.6303,13237.81
95,1600227000000,2.6303,2.6311,2.6249,2.6293,23012.37
96,1600227300000,2.6287,2.6324,2.6274,2.6324,22403.71
97,1600227600000,2.6317,2.6323,2.6274,2.632,43786.61
98,1600227900000,2.6318,2.6319,2.6296,2.6316,9484.62
99,1600228200000,2.6317,2.6334,2.63,2.6327,35082.73
100,1600228500000,2.6326,2.6387,2.631,2.6375,22408.85
101,1600228800000,2.6367,2.6367,2.6285,2.6297,35014.43
102,1600229100000,2.6316,2.6329,2.6276,2.6302,41675.32
103,1600229400000,2.6299,2.637,2.6265,2.6359,47604.28
104,1600229700000,2.6355,2.6448,2.6326,2.6417,42410.97
105,1600230000000,2.6415,2.6469,2.6385,2.6469,35163.93
106,1600230300000,2.647,2.6534,2.6457,2.6497,65710.6
107,1600230600000,2.6494,2.6506,2.6451,2.6471,18843.59
108,1600230900000,2.6467,2.6493,2.6451,2.6466,20749.49
109,1600231200000,2.6466,2.6466,2.644,2.6443,13525.7
110,1600231500000,2.6449,2.645,2.642,2.6449,13662.67
111,1600231800000,2.6439,2.6444,2.6406,2.6408,21610.53
112,1600232100000,2.6414,2.654,2.6414,2.6509,98289.08
113,1600232400000,2.6508,2.6537,2.6482,2.6537,19113.56
114,1600232700000,2.6532,2.6582,2.6523,2.6555,73610.53
115,1600233000000,2.6551,2.657,2.6533,2.6536,22319.27
116,1600233300000,2.6533,2.6558,2.6512,2.6524,16361.95
117,1600233600000,2.6523,2.6535,2.6493,2.6507,16721.99
118,1600233900000,2.6515,2.657,2.6495,2.6537,62439.27
119,1600234200000,2.6537,2.6575,2.6537,2.6565,22993.93
120,1600234500000,2.6567,2.6579,2.6541,2.6549,41484.43
121,1600234800000,2.6554,2.6584,2.651,2.6526,25336.62
122,1600235100000,2.6524,2.6537,2.6492,2.6499,15575.53
123,1600235400000,2.65,2.652,2.6488,2.6514,28171.96
124,1600235700000,2.651,2.6622,2.651,2.6593,57470.7
125,1600236000000,2.6596,2.6627,2.6543,2.6543,33658.64
126,1600236300000,2.6541,2.6587,2.6541,2.6555,23160.37
127,1600236600000,2.6558,2.6575,2.6516,2.6549,27078.96
128,1600236900000,2.6551,2.6562,2.6524,2.6555,34312.09
129,1600237200000,2.6548,2.6548,2.6501,2.6514,17715.57
130,1600237500000,2.652,2.6535,2.6506,2.653,24842.31
131,1600237800000,2.653,2.6552,2.6521,2.6552,18691.04
132,1600238100000,2.6552,2.6586,2.6548,2.6556,15559.99
133,1600238400000,2.6564,2.6602,2.6561,2.6586,33605.37
134,1600238700000,2.6585,2.6637,2.6585,2.6613,63162.32
135,1600239000000,2.6621,2.6786,2.6612,2.6742,113721.32
136,1600239300000,2.674,2.6762,2.6701,2.6727,27106.29
137,1600239600000,2.6736,2.6795,2.6731,2.6771,38263.55
138,1600239900000,2.6772,2.6772,2.6583,2.6594,82771.58
139,1600240200000,2.6587,2.6606,2.653,2.6557,43325.58
140,1600240500000,2.6555,2.6569,2.6512,2.6568,30230.57
141,1600240800000,2.6566,2.6572,2.6539,2.6572,19262.69
142,1600241100000,2.6566,2.6584,2.6545,2.6573,13861.44
143,1600241400000,2.657,2.6646,2.657,2.6631,28517.16
