,timestamp,open,high,low,close,volume
0,1600245900000,12.776,12.8,12.776,12.8,227.688
1,1600246200000,12.8,12.836,12.8,12.822,1775.439
2,1600246500000,12.829,12.835,12.799,12.835,178.487
3,1600246800000,12.831,12.926,12.763,12.823,2810.513
4,1600247100000,12.84,12.871,12.82,12.82,367.066
5,1600247400000,12.822,12.865,12.822,12.841,250.208
6,1600247700000,12.841,12.849,12.807,12.807,902.638
7,1600248000000,12.807,12.82,12.752,12.752,1114.04
8,1600248300000,12.752,12.771,12.713,12.713,1385.858
9,1600248600000,12.713,12.713,12.63,12.63,2935.535
10,1600248900000,12.629,12.652,12.539,12.577,2907.39
11,1600249200000,12.589,12.595,12.545,12.564,808.043
12,1600249500000,12.564,12.565,12.552,12.565,362.071
13,1600249800000,12.576,12.584,12.53,12.561,729.071
14,1600250100000,12.538,12.564,12.501,12.564,1373.11
15,1600250400000,12.544,12.588,12.544,12.588,413.443
16,1600250700000,12.588,12.607,12.58,12.607,464.196
17,1600251000000,12.607,12.63,12.598,12.63,528.399
18,1600251300000,12.631,12.658,12.614,12.658,674.268
19,1600251600000,12.658,12.67,12.629,12.632,762.817
20,1600251900000,12.632,12.643,12.58,12.592,1433.033
21,1600252200000,12.582,12.589,12.539,12.56,1058.882
22,1600252500000,12.559,12.559,12.485,12.501,1170.78
23,1600252800000,12.5,12.5,12.446,12.447,894.936
24,1600253100000,12.447,12.472,12.396,12.444,474.889
25,1600253400000,12.442,12.446,12.422,12.431,107.784
26,1600253700000,12.4,12.421,12.339,12.388,515.011
27,1600254000000,12.383,12.447,12.377,12.41,341.284
28,1600254300000,12.408,12.467,12.394,12.44,336.335
29,1600254600000,12.451,12.48,12.44,12.463,873.358
30,1600254900000,12.468,12.509,12.465,12.509,607.872
31,1600255200000,12.509,12.548,12.502,12.509,815.3
32,1600255500000,12.511,12.537,12.497,12.537,376.326
33,1600255800000,12.499,12.499,12.493,12.493,123.7
34,1600256100000,12.496,12.526,12.469,12.469,513.087
35,1600256400000,12.487,12.487,12.467,12.474,147.562
36,1600256700000,12.474,12.48,12.467,12.48,153.899
37,1600257000000,12.48,12.488,12.389,12.462,1918.354
38,1600257300000,12.447,12.496,12.442,12.457,878.326
39,1600257600000,12.494,12.514,12.472,12.472,833.117
40,1600257900000,12.472,12.502,12.469,12.469,302.344
41,1600258200000,12.469,12.497,12.468,12.497,51.089
42,1600258500000,12.482,12.482,12.47,12.48,103.166
43,1600258800000,12.469,12.479,12.426,12.444,670.404
44,1600259100000,12.476,12.491,12.476,12.491,745.816
45,1600259400000,12.472,12.495,12.453,12.495,215.939
46,1600259700000,12.495,12.512,12.495,12.512,524.537
47,1600260000000,12.512,12.516,12.474,12.474,277.606
48,1600260300000,12.5,12.511,12.5,12.505,272.443
49,1600260600000,12.512,12.518,12.487,12.518,529.951
50,1600260900000,12.518,12.52,12.497,12.518,113.822
51,1600261200000,12.515,12.526,12.491,12.493,216.543
52,1600261500000,12.493,12.527,12.493,12.499,84.126
53,1600261800000,12.504,12.528,12.489,12.523,669.376
54,1600262100000,12.512,12.512,12.504,12.504,44.28
55,1600262400000,12.507,12.525,12.504,12.52,253.151
56,1600262700000,12.52,12.52,12.489,12.518,156.516
57,1600263000000,12.519,12.52,12.519,12.52,82.538
58,1600263300000,12.52,12.52,12.515,12.516,86.508
