,timestamp,open,high,low,close,volume
0,1600245900000,0.2428,0.24345,0.24272,0.24343,255650.2
1,1600246200000,0.24343,0.24347,0.24292,0.24292,52158.9
2,1600246500000,0.2429,0.24329,0.24276,0.24305,121387.4
3,1600246800000,0.24309,0.2431,0.24271,0.243,355959.3
4,1600247100000,0.243,0.24312,0.2425,0.24272,368176.9
5,1600247400000,0.24272,0.2428,0.24233,0.24243,403291.9
6,1600247700000,0.24243,0.24318,0.24241,0.2429,285596.7
7,1600248000000,0.2429,0.2429,0.2422,0.24228,405914.9
8,1600248300000,0.2422,0.24315,0.2422,0.24254,196909.1
9,1600248600000,0.24256,0.24289,0.24248,0.24263,232437.5
10,1600248900000,0.24267,0.24293,0.24247,0.24247,354272.8
11,1600249200000,0.24247,0.24277,0.24234,0.2426,360143.3
12,1600249500000,0.24263,0.24297,0.24263,0.24296,138406.0
13,1600249800000,0.243,0.243,0.24274,0.24279,104003.8
14,1600250100000,0.24284,0.24328,0.24261,0.24315,225182.4
15,1600250400000,0.24314,0.24327,0.24301,0.24301,228542.5
16,1600250700000,0.243,0.2434,0.24297,0.24329,297173.4
17,1600251000000,0.2433,0.24333,0.24294,0.24312,117788.0
18,1600251300000,0.24318,0.24332,0.24303,0.2432,196300.8
19,1600251600000,0.2432,0.24346,0.24283,0.24284,217426.1
20,1600251900000,0.24285,0.24285,0.24198,0.24199,419135.6
21,1600252200000,0.24198,0.24213,0.2414,0.24157,749674.4
22,1600252500000,0.24157,0.2417,0.24139,0.24154,386522.2
23,1600252800000,0.24152,0.24184,0.24145,0.24155,867657.0
24,1600253100000,0.24155,0.24194,0.24149,0.24188,331727.7
25,1600253400000,0.2419,0.24191,0.24141,0.24152,180146.2
26,1600253700000,0.24154,0.2416,0.24129,0.24137,265953.2
27,1600254000000,0.24137,0.24217,0.24135,0.24217,343385.0
28,1600254300000,0.24216,0.24232,0.24174,0.24229,217370.7
29,1600254600000,0.24232,0.2424,0.24196,0.24196,213554.2
30,1600254900000,0.24197,0.24249,0.24197,0.24246,236136.0
31,1600255200000,0.24245,0.24247,0.24192,0.24215,277568.8
32,1600255500000,0.24214,0.24215,0.24193,0.24206,181061.1
33,1600255800000,0.24204,0.24237,0.24204,0.24231,191989.8
34,1600256100000,0.24221,0.24235,0.24205,0.24211,194425.3
35,1600256400000,0.24213,0.24222,0.24185,0.24187,210439.4
36,1600256700000,0.24185,0.24195,0.24173,0.2418,330200.7
37,1600257000000,0.24182,0.24283,0.24165,0.24276,500539.9
38,1600257300000,0.24271,0.24326,0.24267,0.24318,542626.5
39,1600257600000,0.24318,0.2441,0.2421,0.24218,1770766.3
40,1600257900000,0.24223,0.24239,0.24123,0.24126,674397.8
41,1600258200000,0.24127,0.24177,0.24089,0.24177,335106.3
42,1600258500000,0.24177,0.24198,0.2413,0.24198,257642.2
43,1600258800000,0.24198,0.24265,0.24195,0.24241,241283.3
44,1600259100000,0.24241,0.24388,0.24241,0.24366,1083226.8
45,1600259400000,0.24359,0.24371,0.2431,0.24334,448403.8
46,1600259700000,0.24333,0.24384,0.24325,0.24384,323493.2
47,1600260000000,0.24383,0.24396,0.24282,0.24363,1357036.1
48,1600260300000,0.24363,0.24417,0.24292,0.24295,919857.7
49,1600260600000,0.24296,0.24308,0.24259,0.24273,223975.1
50,1600260900000,0.24274,0.24336,0.24262,0.24314,258418.5
51,1600261200000,0.24324,0.24339,0.24289,0.24312,247378.3
52,1600261500000,0.24313,0.24338,0.243,0.24305,312480.5
53,1600261800000,0.24302,0.24395,0.24302,0.24344,1062017.5
54,1600262100000,0.24345,0.24392,0.24301,0.24331,779372.1
55,1600262400000,0.24337,0.24367,0.24335,0.24346,138653.7
56,1600262700000,0.24346,0.24378,0.24333,0.24345,378773.5
57,1600263000000,0.24347,0.24393,0.24347,0.24379,362692.4
58,1600263300000,0.24377,0.24427,0.24377,0.24391,1197173.2
59,1600263600000,0.24391,0.24398,0.24303,0.24307,502546.4
60,1600263900000,0.24307,0.24351,0.24307,0.24339,313218.0
61,1600264200000,0.2434,0.24363,0.24339,0.24339,214052.6
62,1600264500000,0.24342,0.24358,0.24339,0.24351,165650.1
63,1600264800000,0.24355,0.24382,0.24301,0.24316,390279.2
64,1600265100000,0.24316,0.24382,0.2431,0.2437,299623.3
65,1600265400000,0.2437,0.2439,0.24365,0.24385,286830.5
66,1600265700000,0.2439,0.24395,0.24373,0.24375,170043.7
67,1600266000000,0.24378,0.24381,0.24364,0.2437,487262.7
68,1600266300000,0.24369,0.2438,0.24312,0.24313,564433.7
69,1600266600000,0.24313,0.24313,0.24274,0.24301,354380.4
70,1600266900000,0.24303,0.24309,0.24285,0.24297,119223.4
71,1600267200000,0.24301,0.24304,0.24284,0.24295,138184.3
72,1600267500000,0.24296,0.24309,0.2427,0.2428,312936.7
73,1600267800000,0.2428,0.24321,0.2428,0.24308,516060.9
74,1600268100000,0.24308,0.24316,0.24291,0.24312,166391.5
75,1600268400000,0.24312,0.24378,0.24295,0.24373,332702.6
76,1600268700000,0.24369,0.24432,0.24362,0.24416,535393.9
77,1600269000000,0.24423,0.24444,0.24411,0.2443,376629.5
78,1600269300000,0.24435,0.24443,0.24404,0.24422,493540.2
79,1600269600000,0.24422,0.24449,0.24402,0.24438,184793.4
80,1600269900000,0.24438,0.24488,0.24437,0.24463,678663.6
81,1600270200000,0.24464,0.24515,0.24431,0.24514,1245021.7
82,1600270500000,0.24514,0.2454,0.24472,0.24479,830496.3
83,1600270800000,0.24479,0.2451,0.24471,0.24492,380479.2
84,1600271100000,0.24498,0.24516,0.24473,0.24495,793844.3
85,1600271400000,0.24495,0.24504,0.24458,0.24489,748176.9
86,1600271700000,0.24481,0.24501,0.24453,0.24467,655054.2
87,1600272000000,0.24471,0.24549,0.24471,0.24491,969465.3
88,1600272300000,0.24488,0.24502,0.24471,0.24487,440611.3
89,1600272600000,0.24478,0.24493,0.24437,0.24459,655579.3
90,1600272900000,0.24458,0.2448,0.24438,0.24463,754450.8
91,1600273200000,0.24462,0.24476,0.24448,0.24459,394307.3
92,1600273500000,0.24459,0.24471,0.24446,0.24464,194962.2
93,1600273800000,0.24462,0.24484,0.24453,0.24464,527637.3
94,1600274100000,0.24461,0.2451,0.24441,0.2448,809774.2
95,1600274400000,0.2448,0.24515,0.24451,0.24477,1202202.4
96,1600274700000,0.2448,0.24504,0.24454,0.24504,265374.9
97,1600275000000,0.24498,0.24498,0.24446,0.24473,335969.4
98,1600275300000,0.24474,0.24487,0.24447,0.24452,564017.6
99,1600275600000,0.24451,0.24479,0.24449,0.24466,333791.6
100,1600275900000,0.24471,0.24477,0.2445,0.24453,362074.0
101,1600276200000,0.24453,0.2447,0.24442,0.24464,460213.3
102,1600276500000,0.24468,0.24482,0.2446,0.24472,508009.0
103,1600276800000,0.24473,0.245,0.24458,0.24459,738925.8
104,1600277100000,0.24462,0.24478,0.24451,0.24454,401966.5
105,1600277400000,0.24456,0.24482,0.24456,0.24461,525923.6
106,1600277700000,0.24461,0.24463,0.24399,0.24399,638699.7
107,1600278000000,0.24402,0.24418,0.24395,0.24399,364071.1
108,1600278300000,0.244,0.24439,0.24399,0.24417,240438.0
109,1600278600000,0.24417,0.24433,0.244,0.24411,247133.1
110,1600278900000,0.24411,0.24445,0.2441,0.24443,310813.7
111,1600279200000,0.24443,0.24508,0.24431,0.2444,952300.3
112,1600279500000,0.24446,0.24452,0.24266,0.24284,1387991.6
113,1600279800000,0.24286,0.24368,0.24262,0.24351,316826.2
114,1600280100000,0.24354,0.24434,0.2435,0.2443,426075.9
115,1600280400000,0.24429,0.24483,0.24416,0.24466,763092.6
116,1600280700000,0.2447,0.24508,0.24453,0.24471,940687.5
117,1600281000000,0.24477,0.24488,0.2443,0.24469,488416.2
118,1600281300000,0.24466,0.2448,0.24454,0.24469,645562.0
119,1600281600000,0.24469,0.24524,0.24453,0.24478,893848.4
120,1600281900000,0.24477,0.24506,0.24441,0.24454,554256.1
121,1600282200000,0.24453,0.24516,0.24427,0.24427,1161412.3
122,1600282500000,0.24434,0.24457,0.24394,0.24394,550536.2
123,1600282800000,0.24401,0.24483,0.24401,0.2444,488192.7
124,1600283100000,0.24436,0.24459,0.24433,0.24436,397802.3
125,1600283400000,0.24437,0.24467,0.24385,0.24464,544844.9
126,1600283700000,0.24463,0.2449,0.24444,0.24481,303915.5
127,1600284000000,0.24478,0.24478,0.24426,0.24434,139205.2
128,1600284300000,0.24439,0.24447,0.24389,0.24431,306116.4
129,1600284600000,0.24434,0.24439,0.24374,0.24436,316752.0
130,1600284900000,0.24438,0.24487,0.24396,0.24406,418434.0
131,1600285200000,0.24406,0.24421,0.2437,0.24399,227203.6
132,1600285500000,0.24399,0.24508,0.24399,0.24451,269672.6
133,1600285800000,0.24451,0.24459,0.24363,0.24363,206107.2
134,1600286100000,0.24368,0.2438,0.24352,0.24376,159737.2
135,1600286400000,0.24382,0.24417,0.24323,0.24345,500833.3
136,1600286700000,0.24348,0.24409,0.24341,0.24351,292697.1
137,1600287000000,0.24352,0.24413,0.24336,0.24407,283758.9
138,1600287300000,0.24407,0.24413,0.24377,0.24378,161220.9
139,1600287600000,0.24377,0.2438,0.24343,0.24374,138474.4
140,1600287900000,0.24374,0.2445,0.24374,0.24415,391438.4
141,1600288200000,0.24418,0.24472,0.24418,0.24449,444347.7
142,1600288500000,0.24452,0.24472,0.24441,0.24464,139299.8
143,1600288800000,0.24462,0.2448,0.24458,0.24473,83733.7
144,1600289100000,0.24474,0.24508,0.24474,0.24483,288907.7
145,1600289400000,0.24484,0.24501,0.24476,0.245,257857.3
146,1600289700000,0.24499,0.24528,0.24438,0.24469,545008.5
147,1600290000000,0.24466,0.24476,0.24444,0.24476,191853.1
148,1600290300000,0.24476,0.2452,0.24476,0.2452,154655.4
149,1600290600000,0.2452,0.24546,0.2452,0.24544,168733.6
150,1600290900000,0.24545,0.24575,0.24544,0.24566,370187.0
151,1600291200000,0.24565,0.2458,0.24552,0.24557,243270.0
152,1600291500000,0.24557,0.24566,0.24555,0.24561,149281.4
153,1600291800000,0.24565,0.24569,0.24546,0.24546,144240.4
154,1600292100000,0.2455,0.2455,0.24506,0.24507,208442.9
155,1600292400000,0.24507,0.24557,0.24506,0.24543,126203.6
156,1600292700000,0.2454,0.2457,0.24539,0.24566,347896.4
157,1600293000000,0.24569,0.24629,0.24569,0.2462,560902.4
158,1600293300000,0.24621,0.24667,0.24619,0.2466,462749.3
159,1600293600000,0.24658,0.24658,0.24568,0.24574,338575.1
160,1600293900000,0.24568,0.24568,0.24485,0.24487,240557.9
161,1600294200000,0.24487,0.24725,0.24484,0.2471,1333389.2
162,1600294500000,0.24711,0.24927,0.24711,0.24903,5013726.6
163,1600294800000,0.24911,0.25049,0.24894,0.25049,1833537.7
164,1600295100000,0.25046,0.25117,0.2497,0.25035,1742779.4
165,1600295400000,0.25035,0.25049,0.24853,0.24858,1080806.6
166,1600295700000,0.24858,0.24955,0.2485,0.24955,552591.0
167,1600296000000,0.24954,0.25004,0.24847,0.24851,953730.7
168,1600296300000,0.2485,0.24868,0.24793,0.24799,1013419.5
169,1600296600000,0.24798,0.24852,0.2478,0.24824,819559.7
170,1600296900000,0.24817,0.2485,0.24804,0.24819,516050.7
171,1600297200000,0.24818,0.24821,0.24778,0.24818,279817.1
172,1600297500000,0.24814,0.24849,0.24762,0.24779,376717.5
173,1600297800000,0.24778,0.24801,0.24763,0.24784,367578.2
174,1600298100000,0.24786,0.24786,0.24731,0.24737,376724.7
175,1600298400000,0.24736,0.24738,0.24691,0.24696,452191.9
176,1600298700000,0.24699,0.24744,0.24699,0.24716,196201.3
177,1600299000000,0.24715,0.2473,0.24666,0.2473,922780.4
178,1600299300000,0.24728,0.24777,0.24717,0.24776,274860.3
179,1600299600000,0.24781,0.24781,0.24712,0.24726,397519.4
180,1600299900000,0.24721,0.24781,0.24719,0.24728,227459.7
181,1600300200000,0.2473,0.24747,0.24681,0.24693,312164.4
182,1600300500000,0.24695,0.24712,0.24654,0.24686,334380.8
183,1600300800000,0.24682,0.24763,0.24669,0.24752,747049.0
184,1600301100000,0.24751,0.24829,0.24735,0.24803,1067410.0
185,1600301400000,0.24803,0.25049,0.24781,0.24974,1819029.1
186,1600301700000,0.24979,0.252,0.2496,0.25141,1858929.0
187,1600302000000,0.25139,0.25265,0.25066,0.25225,3495993.5
188,1600302300000,0.25218,0.25555,0.25207,0.25555,5334966.7
189,1600302600000,0.25552,0.25667,0.25401,0.25653,3458997.5
190,1600302900000,0.25654,0.25747,0.25551,0.25596,2970569.7
191,1600303200000,0.25594,0.25828,0.25552,0.2557,3073465.7
192,1600303500000,0.2557,0.2586,0.2557,0.25815,3202893.6
193,1600303800000,0.25809,0.25816,0.25535,0.25542,1734540.7
194,1600304100000,0.25544,0.25735,0.2552,0.25655,1977520.6
195,1600304400000,0.25655,0.25745,0.25626,0.25648,968963.1
196,1600304700000,0.25646,0.25685,0.25553,0.25664,1044147.3
197,1600305000000,0.25667,0.25785,0.25666,0.25706,1677958.7
